epoch,train_loss_token,val_loss_token,val_ppl
1,6.281259687654563,2.7425638429931763,15.236408751326487
2,2.2437946021438295,1.1345073412659312,3.1083154162485736
3,2.0378291659842764,0.6251983124079123,2.8664210976385237
4,0.5939178043219451,0.4168429835417382,2.3726848710639142
5,0.3806721439075215,0.3158796542197654,1.9816049621093214
6,0.2619047156342797,0.2609875342819051,1.6071826398725431
7,0.1905417823649182,0.2306148921752316,1.3679504201634284
8,0.1443658920734198,0.2159486132745127,1.2537641986503782
