epoch,train_loss_token,val_loss_token,val_ppl
1,5.958213470112384,2.760845317209871,13.816932504729486
2,2.1889035142379013,1.1786552043197642,3.2503140285468196
3,1.0839426105127438,0.6472378914059821,2.9106543821756037
4,0.6143829512034875,0.4519852103641026,2.5716362438291542
5,0.3952104782519036,0.3447015239181167,1.9112983042845663
6,0.2765031941205789,0.2868645191279304,1.5320039842986418
7,0.2013897643952105,0.2546421903852107,1.3899315742156374
8,0.1519036824159726,0.2389410439287154,1.2699871548031203
